dim_7,dim_19,dim_21,dim_26,dim_49,dim_56,dim_70,dim_98,dim_99,dim_102,dim_123,dim_126,dim_144,dim_161,dim_179,dim_202,dim_244,dim_247,dim_254,dim_261,dim_263,dim_279,dim_288,dim_292,dim_299,dim_305,dim_309,dim_320,dim_324,dim_338,dim_347,dim_369,dim_373,dim_376,dim_393,dim_403,dim_404,dim_428,dim_444,dim_458,dim_468,dim_475,dim_479,dim_481,dim_497,dim_498,dim_507,dim_516,dim_537,dim_549,dim_552,dim_576,dim_578,dim_601,dim_607,dim_618,dim_635,dim_640,dim_652,dim_657,dim_662,dim_672,dim_714,dim_717,dim_723,dim_735,dim_750,dim_755,dim_756,dim_764,word_length,class
0.896202573742765,1.5334185533620357,1.2524556141017384,0.6722237865189301,-1.2590632661319205,-0.05177684001868471,-1.9196989778340152,0.5714508149620374,-1.6290943211704823,0.4440853184771433,-1.3261873153411654,0.49877259316955697,-1.0090765398294466,1.8829390715292633,-0.1652495540924007,0.20947987782327757,-1.7937644256984338,1.4329365157451612,0.31247409317963715,1.0279153668266348,-1.9291528709562995,1.1989693941089457,1.6578593736531453,0.13939118407614498,0.979706881688325,-0.49318082489601534,-0.5926270300254607,-2.3587037518501397,2.927722426851654,0.5294341732800207,-1.3480907906696553,1.1508425924967438,1.2102334396761165,-0.48927293849277703,-1.4504534712124375,1.5817061015419323,0.7051245836781015,-0.5900815186840604,-0.5336548394112202,0.7698201443647835,0.0997019203031104,-1.287587438628367,-0.19543268130763464,-1.4270487793077549,0.7048368871043179,0.8570702492061335,1.030351545959436,1.083582347887399,2.625848805745031,1.120124682913402,0.2614182169469452,0.656639183847073,-0.4467876485858682,-1.6328119589081151,-0.734922408635041,-0.8965785799207633,0.5683366132351356,-0.5022317216701135,-1.4623884818493709,-1.57922032891862,0.5576312062210989,-1.2784829733620542,0.12255599397221525,0.35177457614571267,0.32623415580241494,-0.01505220954473456,2.2587033348055403,0.7671124022320874,-0.03802450278637732,-1.2730180000771343,2.5983029506721267,0.0
0.4608581057959369,-1.1240989816833251,-2.337991644484608,-1.708189894221644,-0.02166627355350837,-1.6589918551644893,0.7938691382240366,0.2468400242728499,1.130646856951623,-0.5192733662445603,0.7823766287733342,-0.17053583353599105,0.5761465434265515,0.22857618332272886,2.451313733228396,-1.2238848667323363,0.5963520840265568,-1.3643054173123041,-0.5254435653275111,-1.7760849880783742,1.486005395880742,-0.5044484329235792,-0.9167069466919917,-1.7206888672984768,0.11578857572566575,-1.1269213792652104,-0.46267647410613594,1.364702337189513,-1.1125389414368783,0.26414054929549063,-0.8031032099465926,-2.5493156571182416,-1.0405007515871176,3.3942472705992017,1.376251009476534,-1.4675018439477243,-1.3095634134470164,-0.10606777127432501,0.9214988426186104,-1.5549556683176489,-0.7923882420023136,2.0047067257139752,1.828956262813303,1.2208850332427308,0.24073763957410857,-0.6277353065509852,-0.8851790849918162,-1.6375158640413514,-1.520536452251963,-1.1319757206494954,-0.46357208319784166,0.9258487833646767,0.17494316194468854,0.19641264877920325,0.4296251450875231,1.0166324675282414,-1.058466113697349,0.3943143256640979,0.5301327093866351,-1.0750636508774642,0.9906564724877823,0.704109676386225,-1.2113443297280142,0.03505888232531382,-1.3307046005661582,1.1765739914090236,-1.187036847728378,-1.2215307233663604,-0.36197410120580875,0.7659538028286738,-0.9056325637197453,1.0
0.04907820905225838,0.8040406958326839,0.542319614281317,-0.40921849875899835,-0.9988373824083563,0.9171262386465004,-1.6493338859758908,-1.3897189630214137,-0.3286351164573025,1.2478340889388118,-1.6907427812892921,0.2286455739064219,-0.14774545899140978,-0.7121289168353124,0.3718438076685762,1.0793843450375233,-0.6471936004943245,0.5060387085359369,0.2003163034705665,0.2193346944926316,-2.1861436232775278,1.5052723847427671,0.7501629754810517,-0.5324868947722188,-0.44482202171491364,0.22509895111911943,0.40520682762303034,0.19262183379830627,0.6483033328993881,0.37936397739026645,-0.8369190372622783,0.07260946284422745,0.2265675605486414,1.04568425197576,0.22330025434730266,1.038352875346611,0.05872591175504149,-1.5427556205029123,0.4981403104519587,0.8125869890238384,-0.8011066027743187,-0.8954763963373539,-1.209088518985474,-1.1936113316541732,-1.6891010609927601,-0.38631095503307467,1.92206876499444,0.11841448676378813,0.7072503967439783,0.2506259570354505,-1.5444854450445633,-0.39107452992708847,0.38333335773728067,-2.192756652440405,-0.5058733293639252,-0.24051671929018345,0.2645061842969741,-1.3581846511810316,0.03372062347189062,-0.42971032173098445,1.5519915432435405,-1.4168696626692798,1.509148442806242,1.821466445713544,0.5282775578507534,-0.26194872612035885,-0.15859963600496346,-0.1620622362835552,0.5789753822293578,0.08171123835863349,0.7115684429226573,0.0
0.4383197635778168,-0.8629281354041942,-0.35739867748667403,-0.12831725816405876,0.7384923341996362,0.27513303962669694,-0.20789514906394038,0.11029821653420048,0.7754591806423327,-0.36928222125230326,0.6208865319014855,0.12675194882323187,0.34393731196913757,-0.19230577923144013,0.12998052286525463,-0.2828023477170105,0.5845813894594489,-0.9177340091736697,0.3324062972310498,-0.12358632184583312,0.3770697468638038,-1.1993684865136134,-1.633266334813261,-0.20485555434362293,-0.6993674791188103,0.4383302361454967,-0.06171895866687135,0.783021064074085,-0.303942510236309,-0.44712470553469896,0.3285112896949218,-0.21441119265149675,-1.1348797224019318,0.640791026331854,1.3776188229276736,-0.8643436178216055,-0.4064378287196964,0.3495775604421143,-0.2569068530642044,-0.6353247181643406,0.15397966772632182,0.8690750361102398,0.6115315972435111,1.2688453539959286,0.6501433927562906,0.24715978202464547,0.015419454374242346,-0.19431102231026698,-0.8790538814413458,0.20043883464267218,0.7788725298744268,-0.510083449560625,0.5999272571885286,1.221391514245535,0.49596379657406914,0.17477877684464277,0.4451675580659753,1.3265321525354183,0.03931871888782393,0.4019050570900485,-0.5608860967536358,1.1126577633376484,0.17433564345252953,0.07039788848536113,0.1363770757816715,-0.23661837274853978,-1.0205983877136091,0.5502835920267161,-0.7876653547506912,0.2837284662784576,-0.3665655615056111,0.0
1.479640134995308,-0.45174206376130915,-2.0633264972183896,-2.000236878481772,0.2920038069176588,-0.7717477716045519,1.8573773630196468,-0.9768909321018895,1.638141654874176,-0.8459810251947447,1.6370887685498396,0.2834612807956281,1.328306500396759,-1.3041109197045602,0.4635837354039894,-0.9581050992872853,0.37078343412787457,-2.79835240138279,-0.46111069335318794,-0.6288526509661674,1.0860652541017008,-0.9860833968494812,-0.3253408671736297,-1.701383875445767,1.0057789817024168,-0.2697217461999748,-0.8747338252130497,-0.19229351000490746,-1.2569394718132358,0.6045740323421348,0.9645578334719703,-0.24001198773333535,-1.7864441882546402,-0.5898755802222128,1.5625909288913482,0.14073043756875822,-1.2796624339475513,0.14950138940757657,-0.14212611727734067,-1.156350000599565,-1.3335035595250961,2.1653022364169043,1.593614071021741,1.8461621122213385,1.3635780266749982,1.1832201350724425,0.30696428205048676,-2.1505369718385388,-1.182778589197061,-0.9693516692947716,1.4848609351001227,0.5141620984234749,0.19368569056342352,1.325325701709893,1.0769676667212102,1.373287098730516,-0.820774740304074,1.2761020174524162,1.6890657172344163,0.9598960985678585,0.03703681253621512,1.337135063238702,-1.819829739412659,-1.0942213085103734,-0.29165171961427155,1.5979652002700853,-1.3823903939882274,-0.8299833408148273,-0.8438728708153713,1.1014754459703486,-1.1751660648268123,1.0
-0.19810818185030743,0.4155363008743885,0.7957153456755348,1.0895062148008068,-1.3629773266381782,0.31513039620818006,-1.5960482790017771,0.030200870038770658,-0.8391766057436371,1.2719799406876158,0.3102526705719536,0.6259956815262454,-1.6306759776348358,0.6499258476306099,-0.3938215424015945,0.6701284118257576,-0.37091419590129354,0.6174536791787673,1.6099582876748542,0.2769187635518707,-0.22588090406849878,1.7690123130105158,-0.5143115441061933,0.22975207413657805,-1.0600374018260197,0.7644994970951005,0.014422287110490307,-0.7168926592130492,2.044278441284601,-0.2507781157658039,0.0336008913841434,0.48498054582945976,0.8836243297182318,-0.4997056397321761,-0.3127946304996758,-0.11829298522605133,1.2008096875383278,-0.9562082798265079,-0.0837765953774196,0.15827456431223075,0.9394418980770866,-1.9580239036220861,-0.9109735637638595,-0.5204276520478186,0.07937374205089641,-0.005869311701734041,0.39860692323440355,-0.07882898714709863,0.27800650208460453,0.5171776433883214,0.4633925651356136,-0.7040684254170421,-0.40223307521183527,-0.4930885699768167,-1.3147769296141354,-1.0389017055752237,0.8296588138243729,0.38110435806105186,-1.6965808258457251,-1.4987346747872958,-0.10213003600257371,-0.5847620394529471,0.7280357315244878,1.0617066593349198,0.6175351372036711,-0.8806024901040487,1.2169367257439831,0.7467160914937098,0.27845500509908466,-0.8667048999180679,0.17250144070852308,0.0
0.43453864223020106,-0.714659880476102,-0.817779068174431,-1.401109201487761,0.01685232139068637,-0.21280252632180466,1.5587169502726501,-1.4200708736844088,0.020748621102726468,-0.5627818617572224,0.8072355016828564,-0.3414701053952534,0.8203303159618353,-1.3732067397872787,-0.6822392782344283,-0.9449444709374281,0.9080591655616099,-0.11809868338965035,-1.0995332177583992,-1.1376395280047995,1.2650529417455167,-0.8937754306811792,0.20307323534085114,-0.39723824804270086,1.1570023543213168,1.7276604090119247,-0.578917669471432,0.851617323015352,0.4665950257003808,2.4406140273705,0.2949241790764755,-1.4407576239223918,-0.48275285472499396,-0.37527882182170963,0.08458450638966511,-0.47028425402603485,-1.621056428072455,0.7578780113358736,-0.6780809276344176,-2.8424550269160993,-0.8806844683029251,1.037391106071882,1.4750843093656916,1.239579636900808,0.2895751929228605,0.6265572034247695,-0.011380430017023808,0.30106883985197463,0.3719626186730003,-0.4953994463992373,1.310729297229085,1.520721959181124,0.48259950892756437,-0.29375260412881915,0.182030510980082,0.9057290850852246,-1.1330955319250031,0.44399686554516254,2.1046465004769987,1.956932227181345,-0.6447653157418736,0.8410478243800498,-0.9877336695158971,-0.2152681852006827,-0.5929834813118436,1.223934897321881,-0.5946273397450053,-1.5945399325681981,-1.3783205133486414,1.0877536778106838,-0.9056325637197453,0.0
0.9641148518279704,-0.8974169412336181,-0.7729246799623919,-1.4686576253645212,0.5984544702998293,1.5788211940075603,1.2695952249622549,0.28622069274825146,2.894455471241751,-0.870998288010035,-0.025406271748286413,-1.2265503076346196,0.5039956816678842,-0.025014480186840046,0.9870955126388449,-0.054136532221911664,-0.056492943791343925,-1.390206437345598,-0.6193301475870975,-2.353374417736045,1.7065454493726868,-0.4195488107495229,-0.9019127846676058,0.28737500077190126,0.7856581470880003,1.021387001301202,-1.5327502730422216,0.6872818602826812,-0.4326388737503138,-0.11162440467937546,0.6537953116746159,-0.11772820932587852,-0.671437621396068,0.8736972653127013,0.46367413768818205,-1.3618267117814122,0.07881227876553673,2.9578439211872616,-0.555772924525263,-0.4415957952540434,-1.3859342041343712,0.13805192659716511,0.21322021126004326,0.984939527232004,1.098042514436435,1.2208221671229862,-0.9481510932893789,0.007405982813547264,-0.6779952514987978,-0.5155066417277047,0.7618567836674248,0.5227285892916106,0.8866087175471429,1.2713296161852965,0.7010374761258108,0.3047519701872143,-0.5518423067178343,0.47435172084139177,0.07424277723788339,1.0003308269126556,-1.9711481335261345,0.18446833176464902,-0.6693965313443795,-0.45965812333212347,-2.481148598336611,0.4385948361970072,-0.851539019999434,-1.4503166536679781,-1.9644098808961006,1.0230323566254338,-0.9056325637197453,1.0
1.45271929292962,-2.088137447174415,-0.3704310377127988,-1.2146444850874405,1.3512593890607643,-0.7101664915679651,1.1500436534308132,-0.9765255378671185,-0.39228736919182416,-0.7810104288902914,0.22471880562069516,-0.40340072739279986,1.2840469261615726,-0.850957779358901,1.1756180089623618,-0.8724156478493079,1.1315136976545206,-0.046129857355883715,-0.7192819422210426,-0.9307559243664304,1.5218294587090961,-1.9711421715325246,0.05861403287030162,-1.118333081028566,1.3263482998143694,1.4429778740562107,-1.1473864179840783,1.0862383138402942,1.1584040024691278,0.6720657025338804,-1.1450731966799035,-1.2740996363175945,-1.4988185147819124,0.6981847196223417,0.36098680933780586,-0.7149610607542055,-0.85560224648349,1.9784890554495513,-1.1862188455307876,-1.0415843439131238,-1.0555186137013488,0.14530987001671558,0.92042919177607,1.0350402592337693,2.4902531239535772,0.9336873972458773,-0.026029143906432375,0.07833171023683606,-1.4292810309826263,0.5017518787181928,0.3743420062706372,0.8065061047820795,0.2743590681904493,1.8012737711526647,0.46991415507613954,1.2104159592050943,-0.5502309374161884,0.8925511570513015,1.2714538507284758,1.3486265174924272,-0.8861534739279506,-0.6277516792478813,-1.3171587895960244,-2.0849723888203417,-0.8294401388714832,1.1439037489275061,-0.4222350724707454,-1.1515417388795017,0.34768806495383703,1.1117817427630452,-0.9056325637197453,1.0
-0.47004431211386655,-0.4722349531834685,-0.769997352783255,-0.19054150695796895,-0.05460173745360775,0.79335084685984,0.8876050021956948,0.8445018340483711,0.4214626371466897,-0.02241225383579817,0.10788227518229833,-1.7237123041513924,-0.7619280004031724,-0.33483028821766764,1.129330846698925,-0.06691700093808302,-1.2163402461370951,0.23708836588031007,-0.6943251275577235,-0.7519323500658763,1.1663778591891507,0.058310354588087414,0.9077639449695766,1.2226614725988425,-0.3338592023808085,0.3512897411259347,-0.3782085116945524,-0.670253462898488,-1.488231984282273,1.7183160258982935,-0.3795709054063422,-1.855061441386012,-0.1228951343185669,0.12029744156848488,-0.15195523320318527,-0.7043367468863729,0.19156490213083918,0.8231046113783663,0.8812662050894129,0.180516173025396,0.40744037715860154,0.5311678490482467,0.49167541180556656,0.6285551787067798,0.31567749741937523,-1.2571785886818434,-1.3421354890657067,-0.7945956649722435,-1.203351674803693,-1.057628999277938,-0.46826520773469216,0.9400363717114104,0.6747171866999833,-0.5066755298359565,-1.1971224995509315,0.8509697912911603,-0.6985637751581091,-0.47799911080579904,0.9684731165179374,-0.2814022402291376,1.3420861669096609,-0.8941283856037786,-1.1133639834247178,-0.6056328012467773,-1.0238971226468288,0.4213112478296979,-1.2848731862675737,-0.6689975677855018,1.1800095149723167,-0.0874483296008803,0.17250144070852308,0.0
